71	1	38.447183	26.679391	33

90	2	39.301244	26.856077	33

93	2	39.336287	27.286216	33

96	2	39.326125	28.013104	33

98	3	39.396874	28.475389	34

100	4	39.443643	28.636282	35

102	2	39.364060	29.317343	33
102	4	39.390505	29.332683	35

103	2	39.393921	29.262809	33

105	2	39.447027	29.335362	33

107	2	39.400713	30.200152	33

108	2	39.427393	30.233944	33

110	2	39.498079	30.663066	33

112	2	39.495284	31.121727	33

114	2	39.482704	31.782400	33

116	2	39.501091	32.172675	33

118	2	39.507269	32.492170	33

120	2	39.550872	32.826415	33

122	2	39.571617	33.202474	33

124	2	39.574394	33.544755	33

126	2	39.532219	34.582678	33

128	2	39.514215	35.256802	33

130	2	39.535066	35.561757	33

132	2	39.554028	35.665177	33

133	2	39.600831	35.627641	33

135	2	39.623466	36.505403	33

137	2	39.627135	36.739100	33

139	2	39.659497	36.976687	33

141	2	39.637326	37.183296	33

143	2	39.559562	38.618017	33

145	2	39.624679	38.563386	33

147	2	39.662199	39.199694	33

148	2	39.634498	39.512381	33

150	2	39.666626	39.719997	33

151	2	39.641228	39.993530	33

153	2	39.631632	40.385157	33

154	2	39.642282	40.613208	33

156	2	39.675279	41.576088	33

158	2	39.610526	42.168744	33

160	2	39.649731	42.363104	33

162	2	39.680061	42.769660	33

163	2	39.660058	43.491669	33

165	2	39.662915	43.715051	33

167	2	39.679219	43.636939	33

169	2	39.606331	45.938623	33

171	2	39.620478	45.935463	33

173	2	39.629002	45.409175	33

175	2	39.666530	45.836424	33

177	2	39.621067	46.951716	33

178	2	39.658016	46.752620	33

180	2	39.626849	47.536964	33

182	5	39.633851	47.736137	35

184	2	39.663964	47.728524	33

186	2	39.636925	48.041979	33

188	2	39.609481	49.569794	33

190	2	39.612480	49.915335	33

192	2	39.628668	49.910669	33

194	2	39.623127	50.506920	33

195	2	39.623127	50.506920	33

197	2	39.801755	51.069436	33

198	2	39.769323	51.589624	33

200	2	39.799417	51.710090	33

204	2	39.758952	53.082171	33

206	2	39.782104	53.503799	33

210	2	39.757359	55.025038	33

216	2	39.800790	55.488092	33

222	2	39.834968	57.166504	33

229	2	39.893759	58.046682	33

231	6	39.873506	58.055247	35

318	7	40.055362	80.190178	33

330	8	40.060459	82.525671	33

334	9	40.098287	82.012713	35

336	8	40.120710	82.964759	33

338	8	40.125716	82.471740	33

341	9	40.120710	82.964759	35

343	9	40.087844	82.992185	35

345	10	40.153540	82.937363	35

351	8	40.186335	82.909997	33

355	10	40.186335	82.909997	35

360	11	40.247765	83.354113	35

369	8	40.230895	85.429165	33

371	8	40.230895	85.429165	33

373	8	40.230895	85.429165	33

375	8	40.226507	85.968901	33

377	8	40.192180	85.999296	33

385	8	40.226507	85.968901	33

387	8	40.226507	85.968901	33

420	12	40.248388	92.463585	33

426	12	40.238909	93.795300	33

428	12	40.238909	93.795300	33

461	13	39.915538	95.501189	33

473	14	39.318821	96.120124	33

481	14	39.157719	96.287225	33

483	14	39.060812	97.105549	33

485	14	38.931772	95.815262	33

487	14	38.896858	97.277511	33

489	14	38.792139	96.666417	33

491	14	38.792139	96.666417	33

493	14	38.832973	96.624063	33

495	14	38.754142	98.161951	33

497	14	38.732033	97.450387	33

499	14	38.628882	98.294810	33

501	14	38.628882	98.294810	33

503	14	38.524764	97.667779	33

505	14	38.524764	97.667779	33

507	14	38.545094	98.383682	33

509	14	37.823686	99.148854	33

511	14	37.880006	97.612514	33

517	15	41.867005	81.032702	17

519	15	41.914735	81.949468	17

522	15	41.797797	80.621666	17

525	15	41.892000	82.458055	17

527	15	41.875212	81.500688	17

529	15	41.813188	81.552444	17

531	15	41.782128	81.578363	17

533	15	41.797522	82.538449	17

535	15	41.829049	82.511622	17

537	15	41.906174	81.474850	17

538	15	41.928446	80.981926	17

540	15	41.897741	81.007301	17

542	15	41.906174	81.474850	17

544	15	41.906174	81.474850	17

546	15	41.928446	80.981926	17

548	15	41.928446	80.981926	17

552	15	41.914735	81.949468	17

554	15	41.889433	80.546662	17

556	15	41.928446	80.981926	17

559	15	41.836236	81.058130	17

561	15	41.828374	80.596639	17

562	15	41.858919	80.571637	17

566	15	41.805435	81.083584	17

568	15	41.790271	80.166535	17

570	15	41.797797	80.621666	17

571	15	41.805435	81.083584	17

573	15	41.743737	81.134573	17

575	15	41.743737	81.134573	17

577	15	41.751034	81.604310	17

579	15	41.699015	80.240516	17

581	15	41.705876	80.696903	17

583	15	41.699015	80.240516	17

585	15	41.644437	80.747191	17

587	15	41.655546	79.371500	17

589	15	41.692255	79.790797	17

591	15	41.661993	79.815097	17

593	15	41.685592	79.347601	17

595	15	41.685592	79.347601	17

597	15	41.655546	79.371500	17

599	15	41.589437	78.981379	17

601	15	41.559514	79.004957	17

603	15	41.535057	79.467340	17

605	15	41.565226	79.443344	17

607	15	41.529561	79.028560	17

609	15	41.535057	79.467340	17

611	15	41.625470	79.395424	17

613	15	41.625470	79.395424	17

615	15	41.661993	79.815097	17

621	15	41.510218	79.936973	17

623	15	41.449290	79.985899	17

630	15	41.738600	78.863843	17

632	15	41.479769	79.961424	17

640	15	41.711611	77.180690	17

642	15	41.769432	77.136795	17

672	15	42.264137	75.952450	17
672	16	41.439519	79.099509	17

674	15	42.226195	75.584521	17
674	16	41.434739	78.665857	17

680	15	41.733825	76.752901	17

682	15	41.742363	75.547930	17

684	15	41.727207	76.352664	17

686	15	41.676343	76.796140	17
686	17	42.320089	75.910744	17

687	15	41.682658	77.202670	17

693	15	41.682658	77.202670	17

695	15	41.659880	77.637288	17

699	15	41.733825	76.752901	17

701	15	41.740535	77.158732	17

713	15	41.722486	79.766521	17

731	15	41.733825	76.752901	17

733	15	41.755711	76.331417	17

735	15	41.755711	76.331417	17

846	18	41.760846	70.541525	17

848	18	42.068065	69.390078	17

850	18	42.075942	69.698619	17

852	18	42.044998	68.486449	17

854	18	42.013175	68.207202	17

856	18	41.786451	70.524945	17

859	18	41.723447	69.923041	17

861	18	41.748765	69.906922	17

870	18	42.054227	67.887080	17

872	18	42.086061	68.162693	17

874	18	42.070754	67.585617	17
874	19	41.616787	69.674988	17

876	18	42.061785	68.177517	17
876	19	41.647362	69.971482	17

878	18	42.078362	67.872463	17
878	19	41.601610	70.320609	17
878	20	38.400938	83.401991	17

880	18	42.061785	68.177517	17
880	19	41.678288	70.271376	17

882	18	42.061785	68.177517	17
882	19	41.678288	70.271376	17

884	18	42.069434	68.471402	17
884	19	41.711959	69.303325	17

886	18	42.078362	67.872463	17
886	19	41.566217	69.706915	17

888	18	42.086061	68.162693	17
888	19	41.439414	69.786971	17
888	20	38.273674	85.017547	17

890	18	42.079508	67.007835	17
890	19	41.402452	68.882089	17

892	18	42.103198	66.993835	17
892	19	41.473112	68.536999	17
892	20	38.278576	83.998257	17

894	18	42.079508	67.007835	17
894	19	41.477307	68.835998	17

896	18	42.064631	66.457292	17
896	19	41.456474	69.154176	17
896	20	38.238510	85.047177	17

898	18	42.064631	66.457292	17
898	19	41.439414	69.786971	17

900	18	42.055800	67.021845	17

906	19	41.502217	68.820660	17

908	18	42.017725	66.484566	17
908	19	41.464869	67.949569	17

910	18	41.994243	66.498219	17
910	19	41.406251	69.185358	17

912	18	42.030071	67.901710	17
912	19	41.337581	69.851262	17

914	18	42.015490	67.330542	17
914	19	41.337581	69.851262	17

916	18	41.987321	66.227071	17
916	19	41.299190	68.643207	17

918	19	41.334149	69.539863	17

920	18	41.973711	65.693896	17
920	19	41.305551	69.247880	17

922	18	42.024858	66.758636	17

924	18	42.024858	66.758636	17
924	19	41.280323	69.263544	17

926	18	42.024858	66.758636	17
926	19	41.280323	69.263544	17

928	18	42.024858	66.758636	17

930	18	42.054227	67.887080	17

932	18	42.039372	67.316314	17

934	18	42.003700	65.945693	17

936	18	42.010672	66.213602	17
936	19	41.289697	70.199197	17

938	18	42.010672	66.213602	17
938	19	41.296141	70.842436	17

940	18	42.048452	66.744806	17
940	19	41.292899	70.518821	17

942	18	42.017725	66.484566	17
942	19	41.330758	69.232230	17

944	18	42.003700	65.945693	17

946	18	42.024858	66.758636	17

950	19	41.376738	64.976404	17

953	19	41.398698	68.582440	17

957	19	41.442101	64.684006	17

959	19	41.957009	64.151679	17

966	19	41.533434	64.634180	17

968	19	41.498676	63.901321	17

970	19	41.434827	64.183461	17

972	19	41.434827	64.183461	17
972	21	38.191169	78.988335	17

974	19	41.415691	64.444680	17
974	21	38.152888	79.882360	17

976	19	41.373417	64.721476	17
976	21	38.172170	79.432058	17

978	19	41.399776	64.963736	17
978	21	38.139879	79.456348	17

981	19	41.356914	65.247018	17

983	19	41.426408	65.208503	17

985	19	41.419224	64.696486	17

987	19	41.350487	64.733985	17

988	19	41.278804	64.518774	17

990	19	41.312684	63.511253	17

992	19	41.312684	63.511253	17

994	19	41.392920	64.457006	17

996	19	41.442101	64.684006	17

998	19	41.422796	64.951078	17

1000	19	41.344200	64.232133	17

1002	19	41.344200	64.232133	17

1004	19	41.457441	64.171317	17

1006	19	41.472439	63.670041	17

1008	19	41.439338	62.967114	17
1008	22	40.838282	62.805350	17

1010	19	41.465002	63.191310	17
1010	22	40.839326	63.517059	17

1012	19	41.395278	62.989877	17
1012	22	40.838626	63.040062	17

1014	19	41.509195	63.168302	17

1016	19	41.439338	62.967114	17

1018	19	41.424208	63.452739	17
1018	22	40.838974	63.277285	17

1020	19	41.535315	63.394445	17
1020	23	40.816737	63.528820	17

1022	19	41.521118	63.889362	17
1022	23	40.816970	63.771341	17

1024	19	41.539407	63.634631	17
1024	23	40.794020	63.300510	17

1026	19	41.561696	63.622846	17
1026	23	40.816506	63.288893	17

1028	19	41.527261	62.921689	17
1028	23	40.816051	62.816660	17
1028	24	38.139905	75.413323	17

1030	19	41.505305	62.933033	17
1030	23	40.816277	63.051520	17
1030	24	38.109712	75.434091	17

1032	19	41.490922	63.417736	17
1032	23	40.816506	63.288893	17
1032	24	38.109712	75.434091	17

1034	19	41.487107	63.179802	17
1034	23	40.816506	63.288893	17
1034	24	38.163579	74.286420	17

1036	19	41.461343	62.955745	17
1036	23	40.794020	63.300510	17
1036	24	38.133993	74.306245	17

1038	19	41.461343	62.955745	17
1038	23	40.793591	62.365352	17
1038	24	38.133993	74.306245	17

1040	19	41.428929	62.274715	17
1040	23	40.793803	62.827979	17

1042	19	41.461343	62.955745	17
1042	23	40.794020	63.300510	17
1042	24	38.037805	75.107743	17

1044	19	41.432362	62.503097	17
1044	23	40.793803	62.827979	17

1046	19	41.425531	62.048702	17
1046	23	40.793591	62.365352	17

1048	19	41.428929	62.274715	17
1048	23	40.793697	62.595447	17

1050	19	41.433406	61.157339	17
1050	23	40.793487	62.137655	17

1052	19	41.440175	61.593104	17
1052	23	40.793591	62.365352	17

1054	19	41.418840	61.603633	17
1054	23	40.771539	62.839307	17

1056	19	41.430073	60.942758	17
1056	23	40.771550	62.606629	17

1058	19	41.422168	61.825020	17
1058	23	40.771539	62.839307	17

1060	19	41.425531	62.048702	17
1060	23	40.771529	63.074462	17

1062	19	41.395278	62.989877	17
1062	23	40.771496	63.795200	17

1064	19	41.392002	62.756355	17
1064	23	40.771496	63.795200	17

1066	19	41.388759	62.525281	17
1066	23	40.748999	63.323770	17
1066	24	38.092833	73.972717	17

1068	19	41.385551	62.296617	17
1068	23	40.771529	63.074462	17
1068	24	38.128305	73.241065	17

1070	19	41.397489	61.614171	17
1070	23	40.771529	63.074462	17
1070	24	38.099249	73.260040	17

1072	19	41.397489	61.614171	17
1072	23	40.771518	63.312136	17

1074	19	41.400708	61.835691	17
1074	23	40.771485	64.040674	17
1074	24	38.134190	72.546924	17

1076	19	41.400708	61.835691	17
1076	23	40.771485	64.040674	17
1076	24	38.099249	73.260040	17

1078	19	41.394303	61.394912	17
1078	23	40.771507	63.552368	17
1078	24	38.116834	72.901138	17

1080	19	41.397489	61.614171	17
1080	23	40.771474	64.288835	17
1080	24	38.033881	74.011882	17

1082	19	41.391149	61.177882	17
1082	23	40.748733	63.807143	17
1082	24	38.070167	73.279033	17

1084	19	41.397489	61.614171	17
1084	23	40.771462	64.539725	17
1084	24	38.070167	73.279033	17

1086	19	41.384936	60.750371	17
1086	23	40.771496	63.795200	17
1086	24	38.022833	73.662322	17

1088	19	41.412285	61.167607	17
1088	24	38.076791	72.583778	17

1090	19	41.388027	60.963046	17
1090	24	38.076791	72.583778	17

1092	19	41.384936	60.750371	17
1092	24	38.105503	72.565343	17

1094	19	41.373045	61.405325	17
1094	24	37.768474	73.126712	17

1095	19	41.376123	61.624716	17
1095	24	37.768474	73.126712	17

1097	19	41.351772	61.415745	17
1097	24	38.076791	72.583778	17

1099	19	41.333030	58.553513	17
1099	24	37.739269	73.145623	17

1101	19	41.379233	61.846371	17
1101	24	37.730180	72.806326	17

1103	19	41.352883	58.544746	17
1103	24	37.778890	72.434424	17
1103	25	38.139928	71.870070	17

1105	19	41.335710	58.744528	17
1105	24	37.759210	72.787686	17
1105	25	38.122828	72.215449	17

1107	19	41.412362	58.518478	17
1107	23	40.812924	59.570161	17
1107	24	37.739269	73.145623	17
1107	25	38.139928	71.870070	17

1109	19	41.415419	58.709070	17
1109	23	40.812924	59.570161	17
1109	25	38.094309	72.233606	17

1110	19	41.429043	58.321053	17
1110	23	40.792221	59.379884	17
1110	24	37.710038	73.164551	17
1110	25	38.122828	72.215449	17

1112	19	41.435312	58.700221	17
1112	23	40.812732	59.370626	17
1112	24	37.759210	72.787686	17

1114	19	41.455504	57.567407	17
1114	23	40.791952	58.792463	17
1114	25	38.105503	72.565343	17

1116	19	41.451949	58.500996	17
1116	23	40.792313	59.579533	17
